8000,2
0.08698806188733443,0.27082769268938356
0.7093557406812221,0.8128002841548961
0.13967419970535294,0.4938512684797648
0.577082623042291,0.8072308750383048
0.46161551445389115,0.08405538584355256
0.13906322299460228,0.6156938456843759
0.1540007941449487,0.1144166939305211
0.1680017540121594,0.08703041038102154
0.5490839742268352,0.18381064155250754
0.4214697559209317,0.5364633139729694
0.20753006654022876,0.3217337319198441
0.30559475454864493,0.3740621850677561
0.10255757974049863,0.3938188810775246
0.23226910032495274,0.6349029963278742
0.08671723334357062,0.1260263178378478
0.6333282670898626,0.4645083648568311
0.6477241682560072,0.43094496848861163
0.7946076345699026,0.5659832167291582
0.21795218483926002,0.6121278423770264
0.7804374010190341,0.5361293963098811
0.41909836546424156,0.705702632935064
0.1118480229487288,0.22939768487137097
0.5603588722032616,0.7368252276166783
0.7918219578031465,0.46020778342619795
0.6547673450473073,0.37880352472487916
0.7889427591921571,0.9774652723760564
0.551377976578576,0.5933794704618666
0.5028155132222588,0.23501717529337052
0.32215086635745716,0.14170948614383605
0.5428033003943143,0.21871630639023437
0.3246721580812406,0.7367250616668855
0.6884534996793646,0.8546176833413186
0.08711058673950751,0.6067387379802197
0.8582882096171242,0.2598959010032529
0.630874670008367,0.4025236256613311
0.6248406192744309,0.7562614553598638
0.2941924857947569,0.7988200538595576
0.23939291034681953,0.14999015736568555
0.8823082070709984,0.5061420402117457
0.5245641371511638,0.3136434023805139
0.07807968909729844,0.18924982725472256
0.39726753329844683,0.8238623760518579
0.49125689647631765,0.14842083516932514
0.7733023241402671,0.4255792536207325
0.8429024677576298,0.8624108005839417
0.6711219705047584,0.309296048569978
0.6109138604215857,0.32457519406664453
0.4929560107182325,0.11987926248371115
0.10143233525381469,0.4389618539054164
0.5587903271139822,0.838540502476933
0.6487414127697096,0.3315703527380034
0.10390850312704851,0.35735059202987973
0.10016363461291287,0.20838884604017716
0.19676133078007133,0.6409064890573467
0.6585364173945376,0.4676737077039854
0.11847207878926412,0.21079291230961428
0.3017273611823362,0.2557355298650862
0.30021362050959377,0.5967585445204675
0.5435109989365565,0.6201079923766631
0.18233157100819286,0.6567399279913703
0.8821083682697519,0.4317830749108147
0.20932752437040172,0.5017713536348791
0.8972376968429444,0.7482679060483661
0.8776138370479759,0.6996657671375497
0.44310070092295223,0.3111925904429845
0.31411622389187227,0.1118323329582283
0.6719425262298604,0.8300327775282303
0.6684185019748919,0.8783978023766248
0.050072947618852406,0.39327795690124207
0.4275134469187485,0.4494896461550594
0.4942843762097182,0.18164363926084792
0.2981211286904781,0.46156673676023796
0.2649686126388342,0.7253391892388589
0.06913423353300664,0.591149037637582
0.5552517908764962,0.8618331443294674
0.4431926010104191,0.8467477329152332
0.5664880197877541,0.0745359610952099
0.7712678834753901,0.3867669631481729
0.09610763222431988,0.3098770170889341
0.07941771580976033,0.549752426260445
